"seccion","munn.x","edon.x","edo","disfed1979","disfed1997","disfed2006","disfed2018","disloc2018","disloc1996","X","edon.y","munn.y","escenario1","escenario2","escenario3","panal_clv1","panal_cnv1","pes_clv1","pes_iee1","pri_clv1","pvem_clv1","morena_clv2","panal_clv2","pan_cnv2","pes_clv2","prd_clv2","prd_cnv2","prd_iee2","pri_clv2","pri_clv2.1","esc1_panalCLV1","esc1_panalCNV1","esc1_pesCLV1","esc1_pesIEE1","esc1_priCLV1","esc1_pvemCLV1","esc2_morCLV2","esc2_panalCLV2","esc2_panCNV2","esc2_pesCLV2","esc2_prdCLV2","esc2_prdCNV2","esc2_prdIEE2","esc2_priCLV2","esc2_priCLV2.1","E1","dsiE1_E3"
857,25,15,"mex",6,7,7,14,26,43,855,15,25,39,39,36,38,39,38,38,39,38,19,35,34,38,38,38,36,39,36,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,39,1
858,25,15,"mex",6,7,7,14,26,43,856,15,25,39,39,36,38,39,38,38,39,38,19,35,34,38,38,38,36,39,36,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,39,1
859,25,15,"mex",6,7,7,14,26,43,857,15,25,39,39,36,38,39,38,38,39,38,19,35,34,38,38,38,36,39,36,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,39,1
860,25,15,"mex",6,7,7,14,26,43,858,15,25,39,39,36,38,39,38,38,39,38,19,35,34,38,38,38,36,39,36,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,39,1
861,25,15,"mex",6,7,7,14,26,43,859,15,25,39,39,36,38,39,38,38,39,38,19,35,34,38,38,38,36,39,36,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,39,1
862,25,15,"mex",6,7,7,14,26,43,860,15,25,39,39,36,38,39,38,38,39,38,19,35,34,38,38,38,36,39,36,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,39,1
863,25,15,"mex",6,7,7,14,26,43,861,15,25,39,39,36,38,39,38,38,39,38,19,35,34,38,38,38,36,39,36,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,39,1
864,25,15,"mex",6,7,7,14,26,43,862,15,25,39,39,36,38,39,38,38,39,38,19,35,34,38,38,38,36,39,36,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,39,1
865,25,15,"mex",6,7,7,14,26,43,863,15,25,39,39,36,38,39,38,38,39,38,19,35,34,38,38,38,36,39,36,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,39,1
866,25,15,"mex",6,7,7,14,26,43,864,15,25,39,39,36,38,39,38,38,39,38,19,35,34,38,38,38,36,39,36,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,39,1
867,25,15,"mex",6,7,7,14,26,43,865,15,25,39,39,36,38,39,38,38,39,38,19,35,34,38,38,38,36,39,36,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,39,1
868,25,15,"mex",6,7,7,14,26,43,866,15,25,39,39,36,38,39,38,38,39,38,19,35,34,38,38,38,36,39,36,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,39,1
869,25,15,"mex",6,7,7,14,26,43,867,15,25,39,39,36,38,39,38,38,39,38,19,35,34,38,38,38,36,39,36,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,39,1
870,25,15,"mex",6,7,7,14,26,43,868,15,25,39,39,36,38,39,38,38,39,38,19,35,34,38,38,38,36,39,36,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,39,1
871,25,15,"mex",6,7,7,14,26,43,869,15,25,39,39,36,38,39,38,38,39,38,19,35,34,38,38,38,36,39,36,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,39,1
872,25,15,"mex",6,7,7,14,26,43,870,15,25,39,39,36,38,39,38,38,39,38,19,35,34,38,38,38,36,39,36,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,39,1
873,25,15,"mex",6,7,7,14,26,43,871,15,25,39,39,36,38,39,38,38,39,38,19,35,34,38,38,38,36,39,36,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,39,1
874,25,15,"mex",6,7,7,14,26,43,872,15,25,39,39,36,38,39,38,38,39,38,19,35,34,38,38,38,36,39,36,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,39,1
875,25,15,"mex",6,7,7,14,26,43,873,15,25,39,39,36,38,39,38,38,39,38,19,35,34,38,38,38,36,39,36,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,39,1
876,25,15,"mex",6,7,4,14,26,43,874,15,25,39,39,36,38,39,38,38,39,38,19,35,34,38,38,38,36,39,36,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,39,1
877,25,15,"mex",6,7,4,7,43,43,875,15,25,38,38,37,41,38,39,39,38,39,18,36,35,39,39,39,37,38,37,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,38,1
878,25,15,"mex",6,7,4,7,43,43,876,15,25,38,38,37,41,38,39,39,38,39,18,36,35,39,39,39,37,38,37,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,38,1
879,25,15,"mex",6,7,4,7,43,43,877,15,25,38,38,37,41,38,39,39,38,39,18,36,35,39,39,39,37,38,37,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,38,1
880,25,15,"mex",6,7,4,14,43,43,878,15,25,38,38,37,41,38,39,39,38,39,18,36,34,39,39,39,37,38,37,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,38,1
881,25,15,"mex",6,7,4,14,26,43,879,15,25,39,39,36,38,39,38,38,39,38,19,35,34,38,38,38,36,39,36,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,39,1
882,25,15,"mex",6,7,7,14,26,43,880,15,25,39,39,36,38,39,38,38,39,38,19,35,34,38,38,38,36,39,36,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,39,1
883,25,15,"mex",6,7,7,14,26,43,881,15,25,39,39,36,38,39,38,38,39,38,19,35,34,38,38,38,36,39,36,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,39,1
884,25,15,"mex",6,7,7,14,26,43,882,15,25,39,39,36,38,39,38,38,39,38,19,35,34,38,38,38,36,39,36,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,39,1
885,25,15,"mex",6,7,7,14,26,43,883,15,25,39,39,36,38,39,38,38,39,38,19,35,34,38,38,38,36,39,36,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,39,1
886,25,15,"mex",6,7,7,14,26,43,884,15,25,39,39,36,38,39,38,38,39,38,19,35,34,38,38,38,36,39,36,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,39,1
887,25,15,"mex",6,7,7,14,26,43,885,15,25,39,39,36,38,39,38,38,39,38,19,35,34,38,38,38,36,39,36,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,39,1
888,25,15,"mex",6,7,7,14,26,43,886,15,25,39,39,36,38,39,38,38,39,38,19,35,34,38,38,38,36,39,36,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,39,1
889,25,15,"mex",6,7,7,14,26,43,887,15,25,39,39,36,38,39,38,38,39,38,19,35,34,38,38,38,36,39,36,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,39,1
890,25,15,"mex",6,7,7,14,26,43,888,15,25,39,39,36,38,39,38,38,39,38,19,35,34,38,38,38,36,39,36,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,39,1
891,25,15,"mex",6,7,7,14,26,43,889,15,25,39,39,36,38,39,38,38,39,38,19,35,34,38,38,38,36,39,36,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,39,1
892,25,15,"mex",6,7,7,14,26,43,890,15,25,39,39,36,38,39,38,38,39,38,19,35,34,38,38,38,36,39,36,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,39,1
893,25,15,"mex",6,7,7,14,26,43,891,15,25,39,39,36,38,39,38,38,39,38,19,35,34,38,38,38,36,39,36,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,39,1
894,25,15,"mex",6,7,7,14,26,43,892,15,25,39,39,36,38,39,38,38,39,38,19,35,34,38,38,38,36,39,36,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,39,1
895,25,15,"mex",6,7,7,14,26,43,893,15,25,39,39,36,38,39,38,38,39,38,19,35,34,38,38,38,36,39,36,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,39,1
896,25,15,"mex",6,7,7,14,26,43,894,15,25,39,39,36,38,39,38,38,39,38,19,35,34,38,38,38,36,39,36,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,39,1
897,25,15,"mex",6,7,7,14,26,43,895,15,25,39,39,36,38,39,38,38,39,38,19,35,34,38,38,38,36,39,36,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,39,1
898,25,15,"mex",6,7,7,14,26,43,896,15,25,39,39,36,38,39,38,38,39,38,19,35,34,38,38,38,36,39,36,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,39,1
899,25,15,"mex",6,7,7,14,26,43,897,15,25,39,39,36,38,39,38,38,39,38,19,35,34,38,38,38,36,39,36,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,39,1
900,25,15,"mex",6,7,7,14,26,43,898,15,25,39,39,36,38,39,38,38,39,38,19,35,34,38,38,38,36,39,36,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,39,1
901,25,15,"mex",6,7,7,14,26,43,899,15,25,39,39,36,38,39,38,38,39,38,19,35,34,38,38,38,36,39,36,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,39,1
902,25,15,"mex",6,7,7,14,26,43,900,15,25,39,39,36,38,39,38,38,39,38,19,35,34,38,38,38,36,39,36,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,39,1
903,25,15,"mex",6,7,7,14,26,43,901,15,25,39,39,36,38,39,38,38,39,38,19,35,34,38,38,38,36,39,36,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,39,1
904,25,15,"mex",6,7,7,14,26,43,902,15,25,39,39,36,38,39,38,38,39,38,19,35,34,38,38,38,36,39,36,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,39,1
905,25,15,"mex",6,7,7,14,26,43,903,15,25,39,39,36,38,39,38,38,39,38,19,35,34,38,38,38,36,39,36,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,39,1
906,25,15,"mex",6,7,4,7,43,43,904,15,25,38,38,37,41,38,39,39,38,39,18,36,35,39,39,39,37,38,37,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,38,1
907,25,15,"mex",6,7,4,7,43,43,905,15,25,38,38,37,41,38,39,39,38,39,18,36,35,39,39,39,37,38,37,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,38,1
908,25,15,"mex",6,7,4,7,43,43,906,15,25,38,38,37,41,38,39,39,38,39,18,36,35,39,39,39,37,38,37,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,38,1
909,25,15,"mex",6,7,4,7,43,43,907,15,25,38,38,37,41,38,39,39,38,39,18,36,35,39,39,39,37,38,37,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,38,1
910,25,15,"mex",6,7,4,7,43,43,908,15,25,38,38,37,41,38,39,39,38,39,18,36,35,39,39,39,37,38,37,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,38,1
912,122,15,"mex",15,32,32,32,27,27,909,15,122,14,14,14,15,14,14,14,14,11,45,14,13,14,16,44,14,14,14,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,14,1
913,122,15,"mex",15,32,32,32,27,27,910,15,122,14,14,14,15,14,14,14,14,11,45,14,13,14,16,44,14,14,14,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,14,1
914,122,15,"mex",15,32,32,32,27,27,911,15,122,14,14,14,15,14,14,14,14,11,45,14,13,14,16,44,14,14,14,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,14,1
915,122,15,"mex",15,32,32,32,27,27,912,15,122,14,14,14,15,14,14,14,14,11,45,14,13,14,16,44,14,14,14,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,14,1
916,122,15,"mex",15,32,32,32,27,27,913,15,122,14,14,14,15,14,14,14,14,11,45,14,13,14,16,44,14,14,14,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,14,1
917,122,15,"mex",15,32,32,32,27,27,914,15,122,14,14,14,15,14,14,14,14,11,45,14,13,14,16,44,14,14,14,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,14,1
918,122,15,"mex",15,32,32,32,27,27,915,15,122,14,14,14,15,14,14,14,14,11,45,14,13,14,16,44,14,14,14,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,14,1
919,122,15,"mex",15,32,32,32,27,27,916,15,122,14,14,14,15,14,14,14,14,11,45,14,13,14,16,44,14,14,14,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,14,1
920,122,15,"mex",15,32,32,32,27,27,917,15,122,14,14,14,15,14,14,14,14,11,45,14,13,14,16,44,14,14,14,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,14,1
921,122,15,"mex",15,32,32,32,27,27,918,15,122,14,14,14,15,14,14,14,14,11,45,14,13,14,16,44,14,14,14,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,14,1
922,122,15,"mex",15,32,32,32,27,27,919,15,122,14,14,14,15,14,14,14,14,11,45,14,13,14,16,44,14,14,14,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,14,1
923,122,15,"mex",15,32,32,32,27,27,920,15,122,14,14,14,15,14,14,14,14,11,45,14,13,14,16,44,14,14,14,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,14,1
924,122,15,"mex",15,32,32,32,27,27,921,15,122,14,14,14,15,14,14,14,14,11,45,14,13,14,16,44,14,14,14,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,14,1
925,122,15,"mex",15,32,32,32,27,27,922,15,122,14,14,14,15,14,14,14,14,11,45,14,13,14,16,44,14,14,14,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,14,1
926,122,15,"mex",15,32,32,32,27,27,923,15,122,14,14,14,15,14,14,14,14,11,45,14,13,14,16,44,14,14,14,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,14,1
927,122,15,"mex",15,32,32,32,27,27,924,15,122,14,14,14,15,14,14,14,14,11,45,14,13,14,16,44,14,14,14,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,14,1
928,122,15,"mex",15,32,32,32,27,27,925,15,122,14,14,14,15,14,14,14,14,11,45,14,13,14,16,44,14,14,14,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,14,1
929,122,15,"mex",15,32,32,32,27,27,926,15,122,14,14,14,15,14,14,14,14,11,45,14,13,14,16,44,14,14,14,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,14,1
930,122,15,"mex",15,32,32,32,27,27,927,15,122,14,14,14,15,14,14,14,14,11,45,14,13,14,16,44,14,14,14,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,14,1
931,122,15,"mex",15,32,32,32,27,27,928,15,122,14,14,14,15,14,14,14,14,11,45,14,13,14,16,44,14,14,14,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,14,1
932,122,15,"mex",15,32,32,32,27,27,929,15,122,14,14,14,15,14,14,14,14,11,45,14,13,14,16,44,14,14,14,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,14,1
933,122,15,"mex",15,32,32,32,27,27,930,15,122,14,14,14,15,14,14,14,14,11,45,14,13,14,16,44,14,14,14,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,14,1
934,122,15,"mex",15,32,32,32,27,27,931,15,122,14,14,14,15,14,14,14,14,11,45,14,13,14,16,44,14,14,14,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,14,1
935,122,15,"mex",15,32,32,32,27,27,932,15,122,14,14,14,15,14,14,14,14,11,45,14,13,14,16,44,14,14,14,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,14,1
936,122,15,"mex",15,32,32,32,27,27,933,15,122,14,14,14,15,14,14,14,14,11,45,14,13,14,16,44,14,14,14,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,14,1
937,26,15,"mex",15,33,12,33,1,27,934,15,26,13,13,13,13,13,13,13,13,17,20,11,45,13,12,12,13,12,13,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,13,0.866
938,26,15,"mex",15,33,12,33,1,27,935,15,26,13,13,13,13,13,13,13,13,17,20,11,45,13,12,12,13,12,13,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,13,0.866
939,122,15,"mex",15,32,32,32,27,27,936,15,122,14,14,14,15,14,14,14,14,11,45,14,13,14,16,44,14,14,14,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,14,1
940,122,15,"mex",15,32,32,32,27,27,937,15,122,14,14,14,15,14,14,14,14,11,45,14,13,14,16,44,14,14,14,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,14,1
941,122,15,"mex",15,32,32,32,27,27,938,15,122,14,14,14,15,14,14,14,14,11,45,14,13,14,16,44,14,14,14,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,14,1
942,122,15,"mex",15,32,32,32,27,27,939,15,122,14,14,14,15,14,14,14,14,11,45,14,13,14,16,44,14,14,14,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,14,1
943,122,15,"mex",15,32,32,32,27,27,940,15,122,14,14,14,15,14,14,14,14,11,45,14,13,14,16,44,14,14,14,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,14,1
944,122,15,"mex",15,32,32,32,27,27,941,15,122,14,14,14,15,14,14,14,14,11,45,14,13,14,16,44,14,14,14,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,14,1
945,122,15,"mex",15,32,32,32,27,27,942,15,122,14,14,14,15,14,14,14,14,11,45,14,13,14,16,44,14,14,14,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,14,1
946,122,15,"mex",15,32,32,32,27,27,943,15,122,14,14,14,15,14,14,14,14,11,45,14,13,14,16,44,14,14,14,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,14,1
947,122,15,"mex",15,32,32,32,27,27,944,15,122,14,14,14,15,14,14,14,14,11,45,14,13,14,16,44,14,14,14,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,14,1
948,122,15,"mex",15,32,32,32,27,27,945,15,122,14,14,14,15,14,14,14,14,11,45,14,13,14,16,44,14,14,14,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,14,1
949,122,15,"mex",15,32,32,32,27,27,946,15,122,14,14,14,15,14,14,14,14,11,45,14,13,14,16,44,14,14,14,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,14,1
950,122,15,"mex",15,32,32,32,27,27,947,15,122,14,14,14,15,14,14,14,14,11,45,14,13,14,16,44,14,14,14,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,14,1
951,122,15,"mex",15,32,32,32,27,27,948,15,122,14,14,14,15,14,14,14,14,11,45,14,13,14,16,44,14,14,14,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,14,1
952,122,15,"mex",15,32,32,32,27,27,949,15,122,14,14,14,15,14,14,14,14,11,45,14,13,14,16,44,14,14,14,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,14,1
953,122,15,"mex",15,32,32,32,27,27,950,15,122,14,14,14,15,14,14,14,14,11,45,14,13,14,16,44,14,14,14,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,14,1
954,122,15,"mex",15,32,32,32,27,27,951,15,122,14,14,14,15,14,14,14,14,11,45,14,13,14,16,44,14,14,14,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,14,1
955,122,15,"mex",15,32,32,32,27,27,952,15,122,14,14,14,15,14,14,14,14,11,45,14,13,14,16,44,14,14,14,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,14,1
956,122,15,"mex",15,32,32,32,27,27,953,15,122,14,14,14,15,14,14,14,14,11,45,14,13,14,16,44,14,14,14,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,14,1
957,122,15,"mex",15,32,32,32,27,27,954,15,122,14,14,14,15,14,14,14,14,11,45,14,13,14,16,44,14,14,14,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,14,1
958,122,15,"mex",15,32,32,32,27,27,955,15,122,14,14,14,15,14,14,14,14,11,45,14,13,14,16,44,14,14,14,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,14,1
959,122,15,"mex",15,32,32,32,27,27,956,15,122,14,14,14,15,14,14,14,14,11,45,14,13,14,16,44,14,14,14,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,14,1
960,122,15,"mex",15,32,32,32,27,27,957,15,122,14,14,14,15,14,14,14,14,11,45,14,13,14,16,44,14,14,14,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,14,1
961,122,15,"mex",15,32,32,32,27,27,958,15,122,14,14,14,15,14,14,14,14,11,45,14,13,14,16,44,14,14,14,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,14,1
962,122,15,"mex",15,32,32,32,27,27,959,15,122,14,14,14,15,14,14,14,14,11,45,14,13,14,16,44,14,14,14,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,14,1
963,122,15,"mex",15,32,32,32,27,27,960,15,122,14,14,14,15,14,14,14,14,11,45,14,13,14,16,44,14,14,14,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,14,1
964,122,15,"mex",15,32,32,32,27,27,961,15,122,14,14,14,15,14,14,14,14,11,45,14,13,14,16,44,14,14,14,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,14,1
965,122,15,"mex",15,32,32,32,27,27,962,15,122,14,14,14,15,14,14,14,14,11,45,14,13,14,16,44,14,14,14,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,14,1
966,26,15,"mex",15,33,12,33,1,27,963,15,26,13,13,13,13,13,13,13,13,17,20,11,45,13,12,12,13,12,13,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,13,0.866
967,26,15,"mex",15,33,12,33,1,27,964,15,26,13,13,13,13,13,13,13,13,17,20,11,45,13,12,12,13,12,13,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,13,0.866
968,122,15,"mex",15,32,32,32,27,27,965,15,122,14,14,14,15,14,14,14,14,11,45,14,13,14,16,44,14,14,14,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,14,1
969,122,15,"mex",15,32,32,32,27,27,966,15,122,14,14,14,15,14,14,14,14,11,45,14,13,14,16,44,14,14,14,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,14,1
970,122,15,"mex",15,32,32,32,27,27,967,15,122,14,14,14,15,14,14,14,14,11,45,14,13,14,16,44,14,14,14,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,14,1
971,122,15,"mex",15,32,32,32,27,27,968,15,122,14,14,14,15,14,14,14,14,11,45,14,13,14,16,44,14,14,14,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,14,1
972,122,15,"mex",15,32,32,32,27,27,969,15,122,14,14,14,15,14,14,14,14,11,45,14,13,14,16,44,14,14,14,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,14,1
973,122,15,"mex",15,32,32,32,27,27,970,15,122,14,14,14,15,14,14,14,14,11,45,14,13,14,16,44,14,14,14,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,14,1
974,122,15,"mex",15,32,32,32,27,27,971,15,122,14,14,14,15,14,14,14,14,11,45,14,13,14,16,44,14,14,14,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,14,1
975,122,15,"mex",15,32,32,32,27,27,972,15,122,14,14,14,15,14,14,14,14,11,45,14,13,14,16,44,14,14,14,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,14,1
976,122,15,"mex",15,32,32,32,27,27,973,15,122,14,14,14,15,14,14,14,14,11,45,14,13,14,16,44,14,14,14,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,14,1
977,122,15,"mex",15,32,32,32,27,27,974,15,122,14,14,14,15,14,14,14,14,11,45,14,13,14,16,44,14,14,14,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,14,1
978,122,15,"mex",15,32,32,32,27,27,975,15,122,14,14,14,15,14,14,14,14,11,45,14,13,14,16,44,14,14,14,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,14,1
979,122,15,"mex",15,32,32,32,27,27,976,15,122,14,14,14,15,14,14,14,14,11,45,14,13,14,16,44,14,14,14,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,14,1
980,122,15,"mex",15,32,32,32,27,27,977,15,122,14,14,14,15,14,14,14,14,11,45,14,13,14,16,44,14,14,14,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,14,1
981,122,15,"mex",15,32,32,32,27,27,978,15,122,14,14,14,15,14,14,14,14,11,45,14,13,14,16,44,14,14,14,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,14,1
982,122,15,"mex",15,32,32,32,27,27,979,15,122,14,14,14,15,14,14,14,14,11,45,14,13,14,16,44,14,14,14,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,14,1
983,122,15,"mex",15,32,32,32,27,27,980,15,122,14,14,14,15,14,14,14,14,11,45,14,13,14,16,44,14,14,14,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,14,1
984,122,15,"mex",15,32,32,32,27,27,981,15,122,14,14,14,15,14,14,14,14,11,45,14,13,14,16,44,14,14,14,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,14,1
985,122,15,"mex",15,32,32,32,27,27,982,15,122,14,14,14,15,14,14,14,14,11,45,14,13,14,16,44,14,14,14,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,14,1
986,26,15,"mex",15,33,12,33,1,27,983,15,26,13,13,13,13,13,13,13,13,17,20,11,45,13,12,12,13,12,13,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,13,0.866
987,26,15,"mex",15,33,12,33,1,27,984,15,26,13,13,13,13,13,13,13,13,17,20,11,45,13,12,12,13,12,13,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,13,0.866
988,26,15,"mex",15,33,12,33,1,27,985,15,26,13,13,13,13,13,13,13,13,17,20,11,45,13,12,12,13,12,13,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,13,0.866
989,26,15,"mex",15,33,33,33,1,27,986,15,26,13,13,13,13,13,13,13,13,17,20,11,45,13,12,12,13,12,13,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,13,0.866
990,26,15,"mex",15,33,33,33,1,27,987,15,26,13,13,13,13,13,13,13,13,17,20,11,45,13,12,14,13,12,13,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,13,0.866
991,26,15,"mex",15,33,12,33,1,27,988,15,26,13,13,13,13,13,13,13,13,17,20,11,45,13,12,12,13,12,13,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,13,0.866
992,26,15,"mex",15,33,12,33,1,27,989,15,26,13,13,13,13,13,13,13,13,17,20,11,45,13,12,12,13,12,13,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,13,0.866
993,26,15,"mex",15,33,33,33,1,27,990,15,26,13,13,13,13,13,13,13,13,17,20,11,45,13,12,12,13,12,13,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,13,0.866
994,26,15,"mex",15,33,33,33,1,27,991,15,26,13,13,13,13,13,13,13,13,17,20,11,45,13,12,12,13,12,13,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,13,0.866
995,26,15,"mex",15,33,12,33,1,27,992,15,26,13,13,13,13,13,13,13,13,17,20,11,45,13,12,12,13,12,13,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,13,0.866
