"seccion","munn.x","edon.x","edo","disfed1979","disfed1997","disfed2006","disfed2018","mun","disloc2012","disloc2018","X","edon.y","munn.y","escenario1","escenario2","escenario3","morena_clv","pan_clv1","prd_clv1","pri_clv1","pt_iee1","panal_cnv2","pan_clv2","pvem_clv2","esc1_morCLV1","esc1_panCLV1","esc1_prdCLV1","esc1_priCLV1","esc1_ptIEE1","esc2_panalCNV2","esc2_panCLV2","esc2_pvemCLV2","SQ","dsiSQ_E1"
1071,17,11,"gua",4,9,9,15,"irapuato",12,12,1068,11,17,14,13,14,14,13,13,13,14,13,14,14,1,0,0,0,1,1,0,0,12,0.407
1072,17,11,"gua",4,9,9,15,"irapuato",12,12,1069,11,17,14,13,14,14,13,13,13,14,13,14,14,1,0,0,0,1,1,0,0,12,0.407
1073,17,11,"gua",4,9,9,15,"irapuato",12,12,1070,11,17,14,13,14,14,13,13,13,14,13,14,14,1,0,0,0,1,1,0,0,12,0.407
1074,17,11,"gua",4,9,9,15,"irapuato",11,12,1071,11,17,14,13,14,13,13,13,13,14,13,14,14,0,0,0,0,1,1,0,0,12,0.407
1075,17,11,"gua",4,9,9,15,"irapuato",11,12,1072,11,17,14,13,14,13,13,13,13,14,13,14,14,0,0,0,0,1,1,0,0,12,0.407
1076,17,11,"gua",4,9,9,15,"irapuato",11,12,1073,11,17,14,13,14,13,13,13,13,14,13,14,14,0,0,0,0,1,1,0,0,12,0.407
1077,17,11,"gua",4,9,9,15,"irapuato",11,12,1074,11,17,14,13,14,13,13,13,13,14,13,14,14,0,0,0,0,1,1,0,0,12,0.407
1078,17,11,"gua",4,9,9,15,"irapuato",11,11,1075,11,17,13,14,13,13,14,14,13,14,14,13,13,1,0,0,1,0,1,0,0,11,0.349
1079,17,11,"gua",4,9,9,15,"irapuato",11,12,1076,11,17,14,13,14,13,13,13,13,14,13,14,14,0,0,0,0,1,1,0,0,12,0.407
1080,17,11,"gua",4,9,9,15,"irapuato",12,12,1077,11,17,14,13,14,14,13,13,13,14,13,14,14,1,0,0,0,1,1,0,0,12,0.407
1081,17,11,"gua",4,9,9,15,"irapuato",12,12,1078,11,17,14,13,14,14,13,13,13,14,13,14,14,1,0,0,0,1,1,0,0,12,0.407
1082,17,11,"gua",4,9,9,15,"irapuato",12,12,1079,11,17,14,13,14,14,13,13,13,14,13,14,14,1,0,0,0,1,1,0,0,12,0.407
1083,17,11,"gua",4,9,9,15,"irapuato",11,12,1080,11,17,14,13,14,14,13,13,13,14,13,14,14,1,0,0,0,1,1,0,0,12,0.407
1084,17,11,"gua",4,9,9,15,"irapuato",11,12,1081,11,17,14,13,14,13,13,13,13,14,13,14,14,0,0,0,0,1,1,0,0,12,0.407
1085,17,11,"gua",4,9,9,15,"irapuato",11,12,1082,11,17,14,13,14,13,13,13,13,14,13,14,14,0,0,0,0,1,1,0,0,12,0.407
1086,17,11,"gua",4,9,9,15,"irapuato",11,12,1083,11,17,14,13,14,13,13,13,13,14,13,14,14,0,0,0,0,1,1,0,0,12,0.407
1087,17,11,"gua",4,9,9,15,"irapuato",11,12,1084,11,17,14,13,14,13,13,13,13,14,13,14,14,0,0,0,0,1,1,0,0,12,0.407
1088,17,11,"gua",4,9,9,15,"irapuato",11,12,1085,11,17,14,13,14,13,13,13,13,14,13,14,14,0,0,0,0,1,1,0,0,12,0.407
1089,17,11,"gua",4,9,9,15,"irapuato",11,12,1086,11,17,14,13,14,13,13,13,13,14,13,14,14,0,0,0,0,1,1,0,0,12,0.407
1090,17,11,"gua",4,9,9,15,"irapuato",11,12,1087,11,17,14,13,14,13,13,13,13,14,13,14,14,0,0,0,0,1,1,0,0,12,0.407
1091,17,11,"gua",4,9,9,15,"irapuato",11,12,1088,11,17,14,13,14,13,13,13,13,14,13,14,14,0,0,0,0,1,1,0,0,12,0.407
1092,17,11,"gua",4,9,9,15,"irapuato",11,12,1089,11,17,14,13,14,13,13,13,13,14,13,14,14,0,0,0,0,1,1,0,0,12,0.407
1093,17,11,"gua",4,9,9,15,"irapuato",12,12,1090,11,17,14,13,14,14,13,13,13,14,13,14,14,1,0,0,0,1,1,0,0,12,0.407
1094,17,11,"gua",4,9,9,15,"irapuato",12,12,1091,11,17,14,13,14,14,13,13,13,14,13,14,14,1,0,0,0,1,1,0,0,12,0.407
1095,17,11,"gua",4,9,9,15,"irapuato",11,12,1092,11,17,14,13,14,13,13,13,13,14,13,14,14,0,0,0,0,1,1,0,0,12,0.407
1096,17,11,"gua",4,9,9,15,"irapuato",11,12,1093,11,17,14,13,14,13,13,13,13,14,13,14,14,0,0,0,0,1,1,0,0,12,0.407
1097,17,11,"gua",4,9,9,15,"irapuato",11,12,1094,11,17,14,13,14,13,13,13,13,14,13,14,14,0,0,0,0,1,1,0,0,12,0.407
1098,17,11,"gua",4,9,9,15,"irapuato",11,12,1095,11,17,14,13,14,13,13,13,13,14,13,14,14,0,0,0,0,1,1,0,0,12,0.407
1099,17,11,"gua",4,9,9,15,"irapuato",11,11,1096,11,17,13,13,13,13,13,14,13,14,13,13,13,1,1,0,1,0,1,1,1,11,0.349
1100,17,11,"gua",4,9,9,15,"irapuato",11,12,1097,11,17,14,13,14,13,13,13,13,14,13,14,14,0,0,0,0,1,1,0,0,12,0.407
1101,17,11,"gua",4,9,9,15,"irapuato",11,12,1098,11,17,14,13,14,13,13,13,13,14,13,14,14,0,0,0,0,1,1,0,0,12,0.407
1102,17,11,"gua",4,9,9,15,"irapuato",11,12,1099,11,17,14,13,14,13,13,13,13,14,13,14,14,0,0,0,0,1,1,0,0,12,0.407
1103,17,11,"gua",4,9,9,15,"irapuato",11,12,1100,11,17,14,13,14,13,13,13,13,14,13,14,14,0,0,0,0,1,1,0,0,12,0.407
1104,17,11,"gua",4,9,9,15,"irapuato",11,12,1101,11,17,14,13,14,13,13,13,13,14,13,14,14,0,0,0,0,1,1,0,0,12,0.407
1105,17,11,"gua",4,9,9,15,"irapuato",12,12,1102,11,17,14,13,14,14,13,13,13,14,13,14,14,1,0,0,0,1,1,0,0,12,0.407
1106,17,11,"gua",4,9,9,15,"irapuato",11,12,1103,11,17,14,13,14,13,13,13,13,14,13,14,14,0,0,0,0,1,1,0,0,12,0.407
1107,17,11,"gua",4,9,9,15,"irapuato",11,12,1104,11,17,14,13,14,13,13,13,13,14,13,14,14,0,0,0,0,1,1,0,0,12,0.407
1108,17,11,"gua",4,9,9,15,"irapuato",11,11,1105,11,17,13,13,13,13,13,14,13,14,13,13,13,1,1,0,1,0,1,1,1,11,0.349
1109,17,11,"gua",4,9,9,15,"irapuato",12,12,1106,11,17,14,13,14,14,13,13,13,14,13,14,14,1,0,0,0,1,1,0,0,12,0.407
1110,17,11,"gua",4,9,9,15,"irapuato",12,12,1107,11,17,14,13,14,14,13,13,13,14,13,14,14,1,0,0,0,1,1,0,0,12,0.407
1111,17,11,"gua",4,9,9,15,"irapuato",12,12,1108,11,17,14,13,14,14,13,13,13,14,13,14,14,1,0,0,0,1,1,0,0,12,0.407
1112,17,11,"gua",4,9,9,15,"irapuato",12,12,1109,11,17,14,13,14,14,13,13,13,14,13,14,14,1,0,0,0,1,1,0,0,12,0.407
1113,17,11,"gua",4,9,9,15,"irapuato",11,11,1110,11,17,13,13,13,13,13,14,13,14,13,13,13,1,1,0,1,0,1,1,1,11,0.349
1114,17,11,"gua",4,9,9,9,"irapuato",12,11,1111,11,17,13,14,13,14,14,14,14,13,14,13,13,0,0,0,0,1,1,0,0,11,0.349
1115,17,11,"gua",4,9,9,9,"irapuato",12,11,1112,11,17,13,14,13,14,14,14,14,13,14,13,13,0,0,0,0,1,1,0,0,11,0.349
1116,17,11,"gua",4,9,9,9,"irapuato",11,11,1113,11,17,13,14,13,13,14,14,14,13,14,13,13,1,0,0,0,1,1,0,0,11,0.349
1117,17,11,"gua",4,9,4,9,"irapuato",12,11,1114,11,17,13,14,13,14,14,14,14,13,14,13,13,0,0,0,0,1,1,0,0,11,0.349
1118,17,11,"gua",4,9,4,9,"irapuato",12,11,1115,11,17,13,14,13,14,14,14,14,13,14,13,13,0,0,0,0,1,1,0,0,11,0.349
1119,17,11,"gua",4,9,4,9,"irapuato",12,11,1116,11,17,13,14,13,14,14,14,14,13,14,13,13,0,0,0,0,1,1,0,0,11,0.349
1120,17,11,"gua",4,9,4,9,"irapuato",12,11,1117,11,17,13,14,13,14,14,14,14,13,14,13,13,0,0,0,0,1,1,0,0,11,0.349
1121,17,11,"gua",4,9,4,9,"irapuato",12,11,1118,11,17,13,14,13,14,14,14,14,13,14,13,13,0,0,0,0,1,1,0,0,11,0.349
1122,17,11,"gua",4,9,9,9,"irapuato",11,11,1119,11,17,13,14,13,13,14,14,14,13,14,13,13,1,0,0,0,1,1,0,0,11,0.349
1123,17,11,"gua",4,9,9,9,"irapuato",11,11,1120,11,17,13,14,13,13,14,14,14,13,14,13,13,1,0,0,0,1,1,0,0,11,0.349
1124,17,11,"gua",4,9,9,9,"irapuato",12,11,1121,11,17,13,14,13,14,14,14,14,13,14,13,13,0,0,0,0,1,1,0,0,11,0.349
1125,17,11,"gua",4,9,4,9,"irapuato",12,11,1122,11,17,13,14,13,14,14,14,14,13,14,13,13,0,0,0,0,1,1,0,0,11,0.349
1126,17,11,"gua",4,9,4,9,"irapuato",12,11,1123,11,17,13,14,13,14,14,14,14,13,14,13,13,0,0,0,0,1,1,0,0,11,0.349
1127,17,11,"gua",4,9,9,9,"irapuato",11,11,1124,11,17,13,14,13,13,14,14,14,13,14,13,13,1,0,0,0,1,1,0,0,11,0.349
1128,17,11,"gua",4,9,4,9,"irapuato",12,11,1125,11,17,13,14,13,14,14,14,14,13,14,13,13,0,0,0,0,1,1,0,0,11,0.349
1129,17,11,"gua",4,9,4,9,"irapuato",12,11,1126,11,17,13,14,13,14,14,14,14,13,14,13,13,0,0,0,0,1,1,0,0,11,0.349
1130,17,11,"gua",4,9,9,9,"irapuato",11,11,1127,11,17,13,14,13,13,14,14,14,13,14,13,13,1,0,0,0,1,1,0,0,11,0.349
1131,17,11,"gua",4,9,9,9,"irapuato",11,11,1128,11,17,13,14,13,13,14,14,14,13,14,13,13,1,0,0,0,1,1,0,0,11,0.349
1132,17,11,"gua",4,9,9,9,"irapuato",12,11,1129,11,17,13,14,13,13,14,14,14,13,14,13,13,1,0,0,0,1,1,0,0,11,0.349
1133,17,11,"gua",4,9,4,9,"irapuato",12,11,1130,11,17,13,14,13,14,14,14,14,13,14,13,13,0,0,0,0,1,1,0,0,11,0.349
1134,17,11,"gua",4,9,4,9,"irapuato",12,11,1131,11,17,13,14,13,14,14,14,14,13,14,13,13,0,0,0,0,1,1,0,0,11,0.349
1135,17,11,"gua",4,9,9,9,"irapuato",11,11,1132,11,17,13,14,13,13,14,14,14,13,14,13,13,1,0,0,0,1,1,0,0,11,0.349
1136,17,11,"gua",4,9,4,9,"irapuato",12,11,1133,11,17,13,14,13,14,14,14,14,13,14,13,13,0,0,0,0,1,1,0,0,11,0.349
1137,17,11,"gua",4,9,4,9,"irapuato",12,11,1134,11,17,13,14,13,14,14,14,14,13,14,13,13,0,0,0,0,1,1,0,0,11,0.349
1138,17,11,"gua",4,9,9,9,"irapuato",12,11,1135,11,17,13,14,13,13,14,14,14,13,14,13,13,1,0,0,0,1,1,0,0,11,0.349
1139,17,11,"gua",4,9,9,9,"irapuato",11,11,1136,11,17,13,14,13,13,14,14,14,13,14,13,13,1,0,0,0,1,1,0,0,11,0.349
1140,17,11,"gua",4,9,4,9,"irapuato",12,11,1137,11,17,13,14,13,14,14,14,14,13,14,13,13,0,0,0,0,1,1,0,0,11,0.349
1141,17,11,"gua",4,9,4,9,"irapuato",12,11,1138,11,17,13,14,13,14,14,14,14,13,14,13,13,0,0,0,0,1,1,0,0,11,0.349
1142,17,11,"gua",4,9,9,9,"irapuato",11,11,1139,11,17,13,14,13,13,14,14,14,13,14,13,13,1,0,0,0,1,1,0,0,11,0.349
1143,17,11,"gua",4,9,9,9,"irapuato",11,11,1140,11,17,13,14,13,13,14,14,14,13,14,13,13,1,0,0,0,1,1,0,0,11,0.349
1144,17,11,"gua",4,9,4,9,"irapuato",12,11,1141,11,17,13,14,13,14,14,14,14,13,14,13,13,0,0,0,0,1,1,0,0,11,0.349
1145,17,11,"gua",4,9,4,9,"irapuato",12,11,1142,11,17,13,14,13,14,14,14,14,13,14,13,13,0,0,0,0,1,1,0,0,11,0.349
1146,17,11,"gua",4,9,4,9,"irapuato",12,11,1143,11,17,13,14,13,14,14,14,14,13,14,13,13,0,0,0,0,1,1,0,0,11,0.349
1147,17,11,"gua",4,9,4,9,"irapuato",12,11,1144,11,17,13,14,13,14,14,14,14,13,14,13,13,0,0,0,0,1,1,0,0,11,0.349
1148,17,11,"gua",4,9,4,9,"irapuato",12,11,1145,11,17,13,14,13,14,14,14,14,13,14,13,13,0,0,0,0,1,1,0,0,11,0.349
1149,17,11,"gua",4,9,9,9,"irapuato",11,11,1146,11,17,13,14,13,13,14,14,14,13,14,13,13,1,0,0,0,1,1,0,0,11,0.349
1150,17,11,"gua",4,9,9,9,"irapuato",11,11,1147,11,17,13,14,13,13,14,14,14,13,14,13,13,1,0,0,0,1,1,0,0,11,0.349
1151,17,11,"gua",4,9,9,9,"irapuato",11,11,1148,11,17,13,14,13,13,14,14,14,13,14,13,13,1,0,0,0,1,1,0,0,11,0.349
1152,17,11,"gua",4,9,9,9,"irapuato",11,11,1149,11,17,13,14,13,13,14,14,14,13,14,13,13,1,0,0,0,1,1,0,0,11,0.349
1153,17,11,"gua",4,9,9,9,"irapuato",11,11,1150,11,17,13,14,13,13,14,14,14,13,14,13,13,1,0,0,0,1,1,0,0,11,0.349
1154,17,11,"gua",4,9,9,9,"irapuato",11,11,1151,11,17,13,14,13,13,14,14,14,13,14,13,13,1,0,0,0,1,1,0,0,11,0.349
1155,17,11,"gua",4,9,9,15,"irapuato",11,11,1152,11,17,13,14,13,13,14,14,13,14,14,13,13,1,0,0,1,0,1,0,0,11,0.349
1156,17,11,"gua",4,9,4,15,"irapuato",12,12,1153,11,17,14,13,14,14,13,13,13,14,13,14,14,1,0,0,0,1,1,0,0,12,0.407
1157,17,11,"gua",4,9,9,15,"irapuato",12,12,1154,11,17,14,13,14,13,13,13,13,14,13,14,14,0,0,0,0,1,1,0,0,12,0.407
1158,17,11,"gua",4,9,9,15,"irapuato",11,11,1155,11,17,13,13,13,13,13,14,13,14,13,13,13,1,1,0,1,0,1,1,1,11,0.349
1159,17,11,"gua",4,9,4,15,"irapuato",12,12,1156,11,17,14,13,14,14,13,13,13,14,13,14,14,1,0,0,0,1,1,0,0,12,0.407
1160,17,11,"gua",4,9,9,9,"irapuato",11,11,1157,11,17,13,14,13,13,14,14,14,13,14,13,13,1,0,0,0,1,1,0,0,11,0.349
1161,17,11,"gua",4,9,9,15,"irapuato",11,11,1158,11,17,13,13,13,13,13,14,13,14,13,13,13,1,1,0,1,0,1,1,1,11,0.349
1162,17,11,"gua",4,9,9,15,"irapuato",11,12,1159,11,17,14,13,14,13,13,13,13,14,13,14,14,0,0,0,0,1,1,0,0,12,0.407
1163,17,11,"gua",4,9,4,15,"irapuato",12,12,1160,11,17,14,13,14,14,13,13,13,14,13,14,14,1,0,0,0,1,1,0,0,12,0.407
1164,17,11,"gua",4,9,9,15,"irapuato",11,11,1161,11,17,13,13,13,13,13,14,13,14,13,13,13,1,1,0,1,0,1,1,1,11,0.349
1165,17,11,"gua",4,9,9,15,"irapuato",11,11,1162,11,17,13,13,13,13,13,14,13,14,13,13,13,1,1,0,1,0,1,1,1,11,0.349
1166,17,11,"gua",4,9,9,15,"irapuato",11,12,1163,11,17,14,13,14,13,13,13,13,14,13,14,14,0,0,0,0,1,1,0,0,12,0.407
1167,17,11,"gua",4,9,9,15,"irapuato",12,12,1164,11,17,14,13,14,14,13,13,13,14,13,14,14,1,0,0,0,1,1,0,0,12,0.407
1168,17,11,"gua",4,9,9,15,"irapuato",12,12,1165,11,17,14,13,14,14,13,13,13,14,13,14,14,1,0,0,0,1,1,0,0,12,0.407
1169,17,11,"gua",4,9,9,15,"irapuato",11,12,1166,11,17,14,13,14,13,13,13,13,14,13,14,14,0,0,0,0,1,1,0,0,12,0.407
1170,17,11,"gua",4,9,9,15,"irapuato",11,12,1167,11,17,14,13,14,13,13,13,13,14,13,14,14,0,0,0,0,1,1,0,0,12,0.407
1171,17,11,"gua",4,9,9,15,"irapuato",11,11,1168,11,17,13,13,13,13,13,14,13,14,13,13,13,1,1,0,1,0,1,1,1,11,0.349
1172,17,11,"gua",4,9,9,15,"irapuato",11,11,1169,11,17,13,13,13,13,13,14,13,14,13,13,13,1,1,0,1,0,1,1,1,11,0.349
1173,17,11,"gua",4,9,9,15,"irapuato",11,11,1170,11,17,13,13,13,13,13,14,13,14,13,13,13,1,1,0,1,0,1,1,1,11,0.349
1174,17,11,"gua",4,9,9,15,"irapuato",11,11,1171,11,17,13,13,13,13,13,14,13,14,13,13,13,1,1,0,1,0,1,1,1,11,0.349
1175,17,11,"gua",4,9,9,15,"irapuato",11,11,1172,11,17,13,13,13,13,13,14,13,14,13,13,13,1,1,0,1,0,1,1,1,11,0.349
1176,17,11,"gua",4,9,9,15,"irapuato",12,12,1173,11,17,14,13,14,14,13,13,13,14,13,14,14,1,0,0,0,1,1,0,0,12,0.407
1177,17,11,"gua",4,9,9,15,"irapuato",12,12,1174,11,17,14,13,14,14,13,13,13,14,13,14,14,1,0,0,0,1,1,0,0,12,0.407
1178,18,11,"gua",13,13,13,13,"jaral del progreso",19,19,1175,11,18,5,8,7,7,8,11,7,5,8,7,7,0,0,0,0,1,1,0,0,19,0.598
1179,18,11,"gua",13,13,13,13,"jaral del progreso",19,19,1176,11,18,5,8,7,7,8,11,7,5,8,7,7,0,0,0,0,1,1,0,0,19,0.598
1180,18,11,"gua",13,13,13,13,"jaral del progreso",19,19,1177,11,18,5,8,7,7,8,11,7,5,8,7,7,0,0,0,0,1,1,0,0,19,0.598
1181,18,11,"gua",13,13,13,13,"jaral del progreso",19,19,1178,11,18,5,8,7,7,8,11,7,5,8,7,7,0,0,0,0,1,1,0,0,19,0.598
1182,18,11,"gua",13,13,13,13,"jaral del progreso",19,19,1179,11,18,5,8,7,7,8,11,7,5,8,7,7,0,0,0,0,1,1,0,0,19,0.598
1183,18,11,"gua",13,13,13,13,"jaral del progreso",19,19,1180,11,18,5,8,7,7,8,11,7,5,8,7,7,0,0,0,0,1,1,0,0,19,0.598
1184,18,11,"gua",13,13,13,13,"jaral del progreso",19,19,1181,11,18,5,8,7,7,8,11,7,5,8,7,7,0,0,0,0,1,1,0,0,19,0.598
1185,18,11,"gua",13,13,13,13,"jaral del progreso",19,19,1182,11,18,5,8,7,7,8,11,7,5,8,7,7,0,0,0,0,1,1,0,0,19,0.598
1186,18,11,"gua",13,13,13,13,"jaral del progreso",19,19,1183,11,18,5,8,7,7,8,11,7,5,8,7,7,0,0,0,0,1,1,0,0,19,0.598
1187,18,11,"gua",13,13,13,13,"jaral del progreso",19,19,1184,11,18,5,8,7,7,8,11,7,5,8,7,7,0,0,0,0,1,1,0,0,19,0.598
1188,18,11,"gua",13,13,13,13,"jaral del progreso",19,19,1185,11,18,5,8,7,7,8,11,7,5,8,7,7,0,0,0,0,1,1,0,0,19,0.598
1189,18,11,"gua",13,13,13,13,"jaral del progreso",19,19,1186,11,18,5,8,7,7,8,11,7,5,8,7,7,0,0,0,0,1,1,0,0,19,0.598
1190,18,11,"gua",13,13,13,13,"jaral del progreso",19,19,1187,11,18,5,8,7,7,8,11,7,5,8,7,7,0,0,0,0,1,1,0,0,19,0.598
1191,18,11,"gua",13,13,13,13,"jaral del progreso",19,19,1188,11,18,5,8,7,7,8,11,7,5,8,7,7,0,0,0,0,1,1,0,0,19,0.598
1192,18,11,"gua",13,13,13,13,"jaral del progreso",19,19,1189,11,18,5,8,7,7,8,11,7,5,8,7,7,0,0,0,0,1,1,0,0,19,0.598
1193,18,11,"gua",13,13,13,13,"jaral del progreso",19,19,1190,11,18,5,8,7,7,8,11,7,5,8,7,7,0,0,0,0,1,1,0,0,19,0.598
1194,18,11,"gua",13,13,13,13,"jaral del progreso",19,19,1191,11,18,5,8,7,7,8,11,7,5,8,7,7,0,0,0,0,1,1,0,0,19,0.598
1195,18,11,"gua",13,13,13,13,"jaral del progreso",19,19,1192,11,18,5,8,7,7,8,11,7,5,8,7,7,0,0,0,0,1,1,0,0,19,0.598
1196,18,11,"gua",13,13,13,13,"jaral del progreso",19,19,1193,11,18,5,8,7,7,8,11,7,5,8,7,7,0,0,0,0,1,1,0,0,19,0.598
1197,18,11,"gua",13,13,13,13,"jaral del progreso",19,19,1194,11,18,5,8,7,7,8,11,7,5,8,7,7,0,0,0,0,1,1,0,0,19,0.598
1198,18,11,"gua",13,13,13,13,"jaral del progreso",19,19,1195,11,18,5,8,7,7,8,11,7,5,8,7,7,0,0,0,0,1,1,0,0,19,0.598
1199,18,11,"gua",13,13,13,13,"jaral del progreso",19,19,1196,11,18,5,8,7,7,8,11,7,5,8,7,7,0,0,0,0,1,1,0,0,19,0.598
1200,18,11,"gua",13,13,13,13,"jaral del progreso",19,19,1197,11,18,5,8,7,7,8,11,7,5,8,7,7,0,0,0,0,1,1,0,0,19,0.598
1201,18,11,"gua",13,13,13,13,"jaral del progreso",19,19,1198,11,18,5,8,7,7,8,11,7,5,8,7,7,0,0,0,0,1,1,0,0,19,0.598
1202,18,11,"gua",13,13,13,13,"jaral del progreso",19,19,1199,11,18,5,8,7,7,8,11,7,5,8,7,7,0,0,0,0,1,1,0,0,19,0.598
1203,18,11,"gua",13,13,13,13,"jaral del progreso",19,19,1200,11,18,5,8,7,7,8,11,7,5,8,7,7,0,0,0,0,1,1,0,0,19,0.598
1204,19,11,"gua",7,14,14,14,"jerecuaro",22,22,1201,11,19,8,1,2,2,1,8,9,2,1,2,2,0,0,1,0,0,1,0,0,22,0.683
1205,19,11,"gua",7,14,14,14,"jerecuaro",22,22,1202,11,19,8,1,2,2,1,8,9,2,1,2,2,0,0,1,0,0,1,0,0,22,0.683
1206,19,11,"gua",7,14,14,14,"jerecuaro",22,22,1203,11,19,8,1,2,2,1,8,9,2,1,2,2,0,0,1,0,0,1,0,0,22,0.683
1207,19,11,"gua",7,14,14,14,"jerecuaro",22,22,1204,11,19,8,1,2,2,1,8,9,2,1,2,2,0,0,1,0,0,1,0,0,22,0.683
1208,19,11,"gua",7,14,14,14,"jerecuaro",22,22,1205,11,19,8,1,2,2,1,8,9,2,1,2,2,0,0,1,0,0,1,0,0,22,0.683
1209,19,11,"gua",7,14,14,14,"jerecuaro",22,22,1206,11,19,8,1,2,2,1,8,9,2,1,2,2,0,0,1,0,0,1,0,0,22,0.683
1210,19,11,"gua",7,14,14,14,"jerecuaro",22,22,1207,11,19,8,1,2,2,1,8,9,2,1,2,2,0,0,1,0,0,1,0,0,22,0.683
1211,19,11,"gua",7,14,14,14,"jerecuaro",22,22,1208,11,19,8,1,2,2,1,8,9,2,1,2,2,0,0,1,0,0,1,0,0,22,0.683
1212,19,11,"gua",7,14,14,14,"jerecuaro",22,22,1209,11,19,8,1,2,2,1,8,9,2,1,2,2,0,0,1,0,0,1,0,0,22,0.683
1213,19,11,"gua",7,14,14,14,"jerecuaro",22,22,1210,11,19,8,1,2,2,1,8,9,2,1,2,2,0,0,1,0,0,1,0,0,22,0.683
1214,19,11,"gua",7,14,14,14,"jerecuaro",22,22,1211,11,19,8,1,2,2,1,8,9,2,1,2,2,0,0,1,0,0,1,0,0,22,0.683
1215,19,11,"gua",7,14,14,14,"jerecuaro",22,22,1212,11,19,8,1,2,2,1,8,9,2,1,2,2,0,0,1,0,0,1,0,0,22,0.683
1216,19,11,"gua",7,14,14,14,"jerecuaro",22,22,1213,11,19,8,1,2,2,1,8,9,2,1,2,2,0,0,1,0,0,1,0,0,22,0.683
1217,19,11,"gua",7,14,14,14,"jerecuaro",22,22,1214,11,19,8,1,2,2,1,8,9,2,1,2,2,0,0,1,0,0,1,0,0,22,0.683
1218,19,11,"gua",7,14,14,14,"jerecuaro",22,22,1215,11,19,8,1,2,2,1,8,9,2,1,2,2,0,0,1,0,0,1,0,0,22,0.683
1219,19,11,"gua",7,14,14,14,"jerecuaro",22,22,1216,11,19,8,1,2,2,1,8,9,2,1,2,2,0,0,1,0,0,1,0,0,22,0.683
1220,19,11,"gua",7,14,14,14,"jerecuaro",22,22,1217,11,19,8,1,2,2,1,8,9,2,1,2,2,0,0,1,0,0,1,0,0,22,0.683
1221,19,11,"gua",7,14,14,14,"jerecuaro",22,22,1218,11,19,8,1,2,2,1,8,9,2,1,2,2,0,0,1,0,0,1,0,0,22,0.683
1222,19,11,"gua",7,14,14,14,"jerecuaro",22,22,1219,11,19,8,1,2,2,1,8,9,2,1,2,2,0,0,1,0,0,1,0,0,22,0.683
1223,19,11,"gua",7,14,14,14,"jerecuaro",22,22,1220,11,19,8,1,2,2,1,8,9,2,1,2,2,0,0,1,0,0,1,0,0,22,0.683
1224,19,11,"gua",7,14,14,14,"jerecuaro",22,22,1221,11,19,8,1,2,2,1,8,9,2,1,2,2,0,0,1,0,0,1,0,0,22,0.683
1225,19,11,"gua",7,14,14,14,"jerecuaro",22,22,1222,11,19,8,1,2,2,1,8,9,2,1,2,2,0,0,1,0,0,1,0,0,22,0.683
1226,19,11,"gua",7,14,14,14,"jerecuaro",22,22,1223,11,19,8,1,2,2,1,8,9,2,1,2,2,0,0,1,0,0,1,0,0,22,0.683
1227,19,11,"gua",7,14,14,14,"jerecuaro",22,22,1224,11,19,8,1,2,2,1,8,9,2,1,2,2,0,0,1,0,0,1,0,0,22,0.683
1228,19,11,"gua",7,14,14,14,"jerecuaro",22,22,1225,11,19,8,1,2,2,1,8,9,2,1,2,2,0,0,1,0,0,1,0,0,22,0.683
1229,19,11,"gua",7,14,14,14,"jerecuaro",22,22,1226,11,19,8,1,2,2,1,8,9,2,1,2,2,0,0,1,0,0,1,0,0,22,0.683
1230,19,11,"gua",7,14,14,14,"jerecuaro",22,22,1227,11,19,8,1,2,2,1,8,9,2,1,2,2,0,0,1,0,0,1,0,0,22,0.683
1231,19,11,"gua",7,14,14,14,"jerecuaro",22,22,1228,11,19,8,1,2,2,1,8,9,2,1,2,2,0,0,1,0,0,1,0,0,22,0.683
1232,19,11,"gua",7,14,14,14,"jerecuaro",22,22,1229,11,19,8,1,2,2,1,8,9,2,1,2,2,0,0,1,0,0,1,0,0,22,0.683
1233,19,11,"gua",7,14,14,14,"jerecuaro",22,22,1230,11,19,8,1,2,2,1,8,9,2,1,2,2,0,0,1,0,0,1,0,0,22,0.683
1234,19,11,"gua",7,14,14,14,"jerecuaro",22,22,1231,11,19,8,1,2,2,1,8,9,2,1,2,2,0,0,1,0,0,1,0,0,22,0.683
1235,19,11,"gua",7,14,14,14,"jerecuaro",22,22,1232,11,19,8,1,2,2,1,8,9,2,1,2,2,0,0,1,0,0,1,0,0,22,0.683
1236,19,11,"gua",7,14,14,14,"jerecuaro",22,22,1233,11,19,8,1,2,2,1,8,9,2,1,2,2,0,0,1,0,0,1,0,0,22,0.683
1237,19,11,"gua",7,14,14,14,"jerecuaro",22,22,1234,11,19,8,1,2,2,1,8,9,2,1,2,2,0,0,1,0,0,1,0,0,22,0.683
1238,19,11,"gua",7,14,14,14,"jerecuaro",22,22,1235,11,19,8,1,2,2,1,8,9,2,1,2,2,0,0,1,0,0,1,0,0,22,0.683
1239,19,11,"gua",7,14,14,14,"jerecuaro",22,22,1236,11,19,8,1,2,2,1,8,9,2,1,2,2,0,0,1,0,0,1,0,0,22,0.683
1240,19,11,"gua",7,14,14,14,"jerecuaro",22,22,1237,11,19,8,1,2,2,1,8,9,2,1,2,2,0,0,1,0,0,1,0,0,22,0.683
