"seccion","munn.x","mun","edon.x","edo","disfed1979","disfed1997","disfed2006","disfed2018","disloc2005","disloc2015","disloc2018","X","edon.y","munn.y","escenario1","escenario2","escenario3_c8","pan_clv1","pan_clv1.1","esc1_panCLV1","esc1_panCLV1.1","SQ","dsiSQ_E3"
2170,56,"Taxco De Alarcón",12,"gue",8,2,2,2,10,21,21,2145,12,56,17,17,2,2,2,0,0,21,1
2171,56,"Taxco De Alarcón",12,"gue",8,2,2,2,10,21,21,2146,12,56,17,17,2,2,2,0,0,21,1
2172,56,"Taxco De Alarcón",12,"gue",8,2,2,2,10,21,21,2147,12,56,17,17,2,2,2,0,0,21,1
2173,56,"Taxco De Alarcón",12,"gue",8,2,2,2,10,21,21,2148,12,56,17,17,2,2,2,0,0,21,1
2174,56,"Taxco De Alarcón",12,"gue",8,2,2,2,10,21,21,2149,12,56,17,17,2,2,2,0,0,21,1
2175,56,"Taxco De Alarcón",12,"gue",8,2,2,2,10,21,21,2150,12,56,17,17,2,2,2,0,0,21,1
2176,56,"Taxco De Alarcón",12,"gue",8,2,2,2,10,21,21,2151,12,56,17,17,2,2,2,0,0,21,1
2177,56,"Taxco De Alarcón",12,"gue",8,2,2,2,10,21,21,2152,12,56,17,17,2,2,2,0,0,21,1
2178,56,"Taxco De Alarcón",12,"gue",8,2,2,2,10,21,21,2153,12,56,17,17,2,2,2,0,0,21,1
2179,56,"Taxco De Alarcón",12,"gue",8,2,2,2,10,21,21,2154,12,56,17,17,2,2,2,0,0,21,1
2180,56,"Taxco De Alarcón",12,"gue",8,2,2,2,10,21,21,2155,12,56,17,17,2,2,2,0,0,21,1
2181,56,"Taxco De Alarcón",12,"gue",8,2,2,2,10,21,21,2156,12,56,17,17,2,2,2,0,0,21,1
2182,56,"Taxco De Alarcón",12,"gue",8,2,2,2,10,21,21,2157,12,56,17,17,2,2,2,0,0,21,1
2183,56,"Taxco De Alarcón",12,"gue",8,2,2,2,10,21,21,2158,12,56,17,17,2,2,2,0,0,21,1
2184,56,"Taxco De Alarcón",12,"gue",8,2,2,2,10,21,21,2159,12,56,17,17,2,2,2,0,0,21,1
2185,56,"Taxco De Alarcón",12,"gue",8,2,2,2,10,21,21,2160,12,56,17,17,2,2,2,0,0,21,1
2186,56,"Taxco De Alarcón",12,"gue",8,2,2,2,10,21,21,2161,12,56,17,17,2,2,2,0,0,21,1
2187,56,"Taxco De Alarcón",12,"gue",8,2,2,2,10,21,21,2162,12,56,17,17,2,2,2,0,0,21,1
2188,56,"Taxco De Alarcón",12,"gue",8,2,2,2,10,21,21,2163,12,56,17,17,2,2,2,0,0,21,1
2189,56,"Taxco De Alarcón",12,"gue",8,2,2,2,10,21,21,2164,12,56,17,17,2,2,2,0,0,21,1
2190,56,"Taxco De Alarcón",12,"gue",8,2,2,2,10,21,21,2165,12,56,17,17,2,2,2,0,0,21,1
2191,56,"Taxco De Alarcón",12,"gue",8,2,2,2,10,21,21,2166,12,56,17,17,2,2,2,0,0,21,1
2192,56,"Taxco De Alarcón",12,"gue",8,2,2,2,10,21,21,2167,12,56,17,17,2,2,2,0,0,21,1
2193,56,"Taxco De Alarcón",12,"gue",8,2,2,2,10,21,21,2168,12,56,17,17,2,2,2,0,0,21,1
2194,56,"Taxco De Alarcón",12,"gue",8,2,2,2,10,21,21,2169,12,56,17,17,2,2,2,0,0,21,1
2195,56,"Taxco De Alarcón",12,"gue",8,2,2,2,10,21,21,2170,12,56,17,17,2,2,2,0,0,21,1
2196,56,"Taxco De Alarcón",12,"gue",8,2,2,2,10,21,21,2171,12,56,17,17,2,2,2,0,0,21,1
2197,56,"Taxco De Alarcón",12,"gue",8,2,2,2,10,21,21,2172,12,56,17,17,2,2,2,0,0,21,1
2198,56,"Taxco De Alarcón",12,"gue",8,2,2,2,10,21,21,2173,12,56,17,17,2,2,2,0,0,21,1
2199,56,"Taxco De Alarcón",12,"gue",8,2,2,2,10,21,21,2174,12,56,17,17,2,2,2,0,0,21,1
2200,56,"Taxco De Alarcón",12,"gue",8,2,2,2,10,21,21,2175,12,56,17,17,2,2,2,0,0,21,1
2201,56,"Taxco De Alarcón",12,"gue",8,2,2,2,10,21,21,2176,12,56,17,17,2,2,2,0,0,21,1
2202,56,"Taxco De Alarcón",12,"gue",8,2,2,2,10,21,21,2177,12,56,17,17,2,2,2,0,0,21,1
2203,56,"Taxco De Alarcón",12,"gue",8,2,2,2,10,21,21,2178,12,56,17,17,2,2,2,0,0,21,1
2204,56,"Taxco De Alarcón",12,"gue",8,2,2,2,10,21,21,2179,12,56,17,17,2,2,2,0,0,21,1
2205,56,"Taxco De Alarcón",12,"gue",8,2,2,2,10,21,21,2180,12,56,17,17,2,2,2,0,0,21,1
2206,56,"Taxco De Alarcón",12,"gue",8,2,2,2,10,21,21,2181,12,56,17,17,2,2,2,0,0,21,1
2207,56,"Taxco De Alarcón",12,"gue",8,2,2,2,10,21,21,2182,12,56,17,17,2,2,2,0,0,21,1
2208,56,"Taxco De Alarcón",12,"gue",8,2,2,2,10,21,21,2183,12,56,17,17,2,2,2,0,0,21,1
2209,56,"Taxco De Alarcón",12,"gue",8,2,2,2,10,21,21,2184,12,56,17,17,2,2,2,0,0,21,1
2210,56,"Taxco De Alarcón",12,"gue",8,2,2,2,10,21,21,2185,12,56,17,17,2,2,2,0,0,21,1
2211,56,"Taxco De Alarcón",12,"gue",8,2,2,2,10,21,21,2186,12,56,17,17,2,2,2,0,0,21,1
2212,56,"Taxco De Alarcón",12,"gue",8,2,2,2,10,21,21,2187,12,56,17,17,2,2,2,0,0,21,1
2213,56,"Taxco De Alarcón",12,"gue",8,2,2,2,10,21,21,2188,12,56,17,17,2,2,2,0,0,21,1
2214,56,"Taxco De Alarcón",12,"gue",8,2,2,2,10,21,21,2189,12,56,17,17,2,2,2,0,0,21,1
2215,56,"Taxco De Alarcón",12,"gue",8,2,2,2,10,21,21,2190,12,56,17,17,2,2,2,0,0,21,1
2216,56,"Taxco De Alarcón",12,"gue",8,2,2,2,10,21,21,2191,12,56,17,17,2,2,2,0,0,21,1
2217,56,"Taxco De Alarcón",12,"gue",8,2,2,2,10,21,21,2192,12,56,17,17,2,2,2,0,0,21,1
2218,56,"Taxco De Alarcón",12,"gue",8,2,2,2,10,21,21,2193,12,56,17,17,2,2,2,0,0,21,1
2219,56,"Taxco De Alarcón",12,"gue",8,2,2,2,10,21,21,2194,12,56,17,17,2,2,2,0,0,21,1
2220,56,"Taxco De Alarcón",12,"gue",8,2,2,2,10,21,21,2195,12,56,17,17,2,2,2,0,0,21,1
2221,56,"Taxco De Alarcón",12,"gue",8,2,2,2,10,21,21,2196,12,56,17,17,2,2,2,0,0,21,1
2222,56,"Taxco De Alarcón",12,"gue",8,2,2,2,10,21,21,2197,12,56,17,17,2,2,2,0,0,21,1
2223,57,"Tecoanapa",12,"gue",6,7,8,8,14,13,13,2198,12,57,13,13,18,18,18,0,0,13,1
2224,57,"Tecoanapa",12,"gue",6,7,8,8,14,13,13,2199,12,57,13,13,18,18,18,0,0,13,1
2225,57,"Tecoanapa",12,"gue",6,7,8,8,14,13,13,2200,12,57,13,13,18,18,18,0,0,13,1
2226,57,"Tecoanapa",12,"gue",6,7,8,8,14,13,13,2201,12,57,13,13,18,18,18,0,0,13,1
2227,57,"Tecoanapa",12,"gue",6,7,8,8,14,13,13,2202,12,57,13,13,18,18,18,0,0,13,1
2228,57,"Tecoanapa",12,"gue",6,7,8,8,14,13,13,2203,12,57,13,13,18,18,18,0,0,13,1
2229,57,"Tecoanapa",12,"gue",6,7,8,8,14,13,13,2204,12,57,13,13,18,18,18,0,0,13,1
2230,57,"Tecoanapa",12,"gue",6,7,8,8,14,13,13,2205,12,57,13,13,18,18,18,0,0,13,1
2231,57,"Tecoanapa",12,"gue",6,7,8,8,14,13,13,2206,12,57,13,13,18,18,18,0,0,13,1
2232,57,"Tecoanapa",12,"gue",6,7,8,8,14,13,13,2207,12,57,13,13,18,18,18,0,0,13,1
2233,57,"Tecoanapa",12,"gue",6,7,8,8,14,13,13,2208,12,57,13,13,18,18,18,0,0,13,1
2234,57,"Tecoanapa",12,"gue",6,7,8,8,14,13,13,2209,12,57,13,13,18,18,18,0,0,13,1
2235,57,"Tecoanapa",12,"gue",6,7,8,8,14,13,13,2210,12,57,13,13,18,18,18,0,0,13,1
2236,57,"Tecoanapa",12,"gue",6,7,8,8,14,13,13,2211,12,57,13,13,18,18,18,0,0,13,1
2237,57,"Tecoanapa",12,"gue",6,7,8,8,14,13,13,2212,12,57,13,13,18,18,18,0,0,13,1
2238,57,"Tecoanapa",12,"gue",6,7,8,8,14,13,13,2213,12,57,13,13,18,18,18,0,0,13,1
2239,57,"Tecoanapa",12,"gue",6,7,8,8,14,13,13,2214,12,57,13,13,18,18,18,0,0,13,1
2240,57,"Tecoanapa",12,"gue",6,7,8,8,14,13,13,2215,12,57,13,13,18,18,18,0,0,13,1
2241,57,"Tecoanapa",12,"gue",6,7,8,8,14,13,13,2216,12,57,13,13,18,18,18,0,0,13,1
2242,57,"Tecoanapa",12,"gue",6,7,8,8,14,13,13,2217,12,57,13,13,18,18,18,0,0,13,1
2243,57,"Tecoanapa",12,"gue",6,7,8,8,14,13,13,2218,12,57,13,13,18,18,18,0,0,13,1
2244,57,"Tecoanapa",12,"gue",6,7,8,8,14,13,13,2219,12,57,13,13,18,18,18,0,0,13,1
2245,57,"Tecoanapa",12,"gue",6,7,8,8,14,13,13,2220,12,57,13,13,18,18,18,0,0,13,1
2246,57,"Tecoanapa",12,"gue",6,7,8,8,14,13,13,2221,12,57,13,13,18,18,18,0,0,13,1
2247,57,"Tecoanapa",12,"gue",6,7,8,8,14,13,13,2222,12,57,13,13,18,18,18,0,0,13,1
2248,57,"Tecoanapa",12,"gue",6,7,8,8,14,13,13,2223,12,57,13,13,18,18,18,0,0,13,1
2249,57,"Tecoanapa",12,"gue",6,7,8,8,14,13,13,2224,12,57,13,13,18,18,18,0,0,13,1
2250,57,"Tecoanapa",12,"gue",6,7,8,8,14,13,13,2225,12,57,13,13,18,18,18,0,0,13,1
2251,57,"Tecoanapa",12,"gue",6,7,8,8,14,13,13,2226,12,57,13,13,18,18,18,0,0,13,1
2252,57,"Tecoanapa",12,"gue",6,7,8,8,14,13,13,2227,12,57,13,13,18,18,18,0,0,13,1
2253,57,"Tecoanapa",12,"gue",6,7,8,8,14,13,13,2228,12,57,13,13,18,18,18,0,0,13,1
2254,57,"Tecoanapa",12,"gue",6,7,8,8,14,13,13,2229,12,57,13,13,18,18,18,0,0,13,1
2255,57,"Tecoanapa",12,"gue",6,7,8,8,14,13,13,2230,12,57,13,13,18,18,18,0,0,13,1
2256,57,"Tecoanapa",12,"gue",6,7,8,8,14,13,13,2231,12,57,13,13,18,18,18,0,0,13,1
2257,57,"Tecoanapa",12,"gue",6,7,8,8,14,13,13,2232,12,57,13,13,18,18,18,0,0,13,1
2258,57,"Tecoanapa",12,"gue",6,7,8,8,14,13,13,2233,12,57,13,13,18,18,18,0,0,13,1
2259,57,"Tecoanapa",12,"gue",6,7,8,8,14,13,13,2234,12,57,13,13,18,18,18,0,0,13,1
2260,57,"Tecoanapa",12,"gue",6,7,8,8,14,13,13,2235,12,57,13,13,18,18,18,0,0,13,1
2261,57,"Tecoanapa",12,"gue",6,7,8,8,14,13,13,2236,12,57,13,13,18,18,18,0,0,13,1
2262,58,"Tecpan De Galeana",12,"gue",9,3,3,3,4,10,10,2237,12,58,9,9,26,26,26,0,0,10,1
2263,58,"Tecpan De Galeana",12,"gue",9,3,3,3,4,10,10,2238,12,58,9,9,26,26,26,0,0,10,1
2264,58,"Tecpan De Galeana",12,"gue",9,3,3,3,4,10,10,2239,12,58,9,9,26,26,26,0,0,10,1
2265,58,"Tecpan De Galeana",12,"gue",9,3,3,3,4,10,10,2240,12,58,9,9,26,26,26,0,0,10,1
2266,58,"Tecpan De Galeana",12,"gue",9,3,3,3,4,10,10,2241,12,58,9,9,26,26,26,0,0,10,1
2267,58,"Tecpan De Galeana",12,"gue",9,3,3,3,4,10,10,2242,12,58,9,9,26,26,26,0,0,10,1
2268,58,"Tecpan De Galeana",12,"gue",9,3,3,3,4,10,10,2243,12,58,9,9,26,26,26,0,0,10,1
2269,58,"Tecpan De Galeana",12,"gue",9,3,3,3,4,10,10,2244,12,58,9,9,26,26,26,0,0,10,1
2270,58,"Tecpan De Galeana",12,"gue",9,3,3,3,4,10,10,2245,12,58,9,9,26,26,26,0,0,10,1
2271,58,"Tecpan De Galeana",12,"gue",9,3,3,3,4,10,10,2246,12,58,9,9,26,26,26,0,0,10,1
2272,58,"Tecpan De Galeana",12,"gue",9,3,3,3,4,10,10,2247,12,58,9,9,26,26,26,0,0,10,1
2273,58,"Tecpan De Galeana",12,"gue",9,3,3,3,4,10,10,2248,12,58,9,9,26,26,26,0,0,10,1
2274,58,"Tecpan De Galeana",12,"gue",9,3,3,3,4,10,10,2249,12,58,9,9,26,26,26,0,0,10,1
2275,58,"Tecpan De Galeana",12,"gue",9,3,3,3,4,11,11,2250,12,58,9,9,28,28,28,0,0,11,1
2276,58,"Tecpan De Galeana",12,"gue",9,3,3,3,4,11,11,2251,12,58,9,9,28,28,28,0,0,11,1
2277,58,"Tecpan De Galeana",12,"gue",9,3,3,3,4,11,11,2252,12,58,9,9,28,28,28,0,0,11,1
2278,58,"Tecpan De Galeana",12,"gue",9,3,3,3,4,11,11,2253,12,58,9,9,28,28,28,0,0,11,1
2279,58,"Tecpan De Galeana",12,"gue",9,3,3,3,4,11,11,2254,12,58,9,9,28,28,28,0,0,11,1
2280,58,"Tecpan De Galeana",12,"gue",9,3,3,3,4,10,10,2255,12,58,9,9,26,26,26,0,0,10,1
2281,58,"Tecpan De Galeana",12,"gue",9,3,3,3,4,11,11,2256,12,58,9,9,28,28,28,0,0,11,1
2283,58,"Tecpan De Galeana",12,"gue",9,3,3,3,4,10,10,2257,12,58,9,9,26,26,26,0,0,10,1
2284,58,"Tecpan De Galeana",12,"gue",9,3,3,3,4,11,11,2258,12,58,9,9,28,28,28,0,0,11,1
2285,58,"Tecpan De Galeana",12,"gue",9,3,3,3,4,10,10,2259,12,58,9,9,26,26,26,0,0,10,1
2286,58,"Tecpan De Galeana",12,"gue",9,3,3,3,4,11,11,2260,12,58,9,9,28,28,28,0,0,11,1
2287,49,"Petatlán",12,"gue",9,3,3,3,12,11,11,2261,12,49,9,9,28,28,28,0,0,11,1
2288,58,"Tecpan De Galeana",12,"gue",9,3,3,3,4,11,11,2262,12,58,9,9,28,28,28,0,0,11,1
2289,58,"Tecpan De Galeana",12,"gue",9,3,3,3,4,11,11,2263,12,58,9,9,28,28,28,0,0,11,1
2290,58,"Tecpan De Galeana",12,"gue",9,3,3,3,4,11,11,2264,12,58,9,9,28,28,28,0,0,11,1
2291,58,"Tecpan De Galeana",12,"gue",9,3,3,3,4,11,11,2265,12,58,9,9,28,28,28,0,0,11,1
2292,58,"Tecpan De Galeana",12,"gue",9,3,3,3,4,11,11,2266,12,58,9,9,28,28,28,0,0,11,1
2293,58,"Tecpan De Galeana",12,"gue",9,3,3,3,4,11,11,2267,12,58,9,9,28,28,28,0,0,11,1
2294,58,"Tecpan De Galeana",12,"gue",9,3,3,3,4,11,11,2268,12,58,9,9,28,28,28,0,0,11,1
2295,58,"Tecpan De Galeana",12,"gue",9,3,3,3,4,11,11,2269,12,58,9,9,28,28,28,0,0,11,1
2296,58,"Tecpan De Galeana",12,"gue",9,3,3,3,4,11,11,2270,12,58,9,9,28,28,28,0,0,11,1
2297,58,"Tecpan De Galeana",12,"gue",9,3,3,3,4,10,10,2271,12,58,9,9,26,26,26,0,0,10,1
2298,58,"Tecpan De Galeana",12,"gue",9,3,3,3,4,10,10,2272,12,58,9,9,26,26,26,0,0,10,1
2299,58,"Tecpan De Galeana",12,"gue",9,3,3,3,4,10,10,2273,12,58,9,9,26,26,26,0,0,10,1
2300,58,"Tecpan De Galeana",12,"gue",9,3,3,3,4,10,10,2274,12,58,9,9,26,26,26,0,0,10,1
2301,58,"Tecpan De Galeana",12,"gue",9,3,3,3,4,11,11,2275,12,58,9,9,28,28,28,0,0,11,1
2302,58,"Tecpan De Galeana",12,"gue",9,3,3,3,4,11,11,2276,12,58,9,9,28,28,28,0,0,11,1
2303,58,"Tecpan De Galeana",12,"gue",9,3,3,3,4,11,11,2277,12,58,9,9,28,28,28,0,0,11,1
2304,58,"Tecpan De Galeana",12,"gue",9,3,3,3,4,11,11,2278,12,58,9,9,28,28,28,0,0,11,1
2305,58,"Tecpan De Galeana",12,"gue",9,3,3,3,4,11,11,2279,12,58,9,9,28,28,28,0,0,11,1
2306,58,"Tecpan De Galeana",12,"gue",9,3,3,3,4,11,11,2280,12,58,9,9,28,28,28,0,0,11,1
2307,58,"Tecpan De Galeana",12,"gue",9,3,3,3,4,11,11,2281,12,58,9,9,28,28,28,0,0,11,1
2308,58,"Tecpan De Galeana",12,"gue",9,3,3,3,4,11,11,2282,12,58,9,9,28,28,28,0,0,11,1
2309,58,"Tecpan De Galeana",12,"gue",9,3,3,3,4,11,11,2283,12,58,9,9,28,28,28,0,0,11,1
2310,58,"Tecpan De Galeana",12,"gue",9,3,3,3,4,10,10,2284,12,58,9,9,26,26,26,0,0,10,1
2311,58,"Tecpan De Galeana",12,"gue",9,3,3,3,4,11,11,2285,12,58,9,9,28,28,28,0,0,11,1
2312,58,"Tecpan De Galeana",12,"gue",9,3,3,3,4,11,11,2286,12,58,9,9,28,28,28,0,0,11,1
2313,58,"Tecpan De Galeana",12,"gue",9,3,3,3,4,11,11,2287,12,58,9,9,28,28,28,0,0,11,1
2314,58,"Tecpan De Galeana",12,"gue",9,3,3,3,4,10,10,2288,12,58,9,9,26,26,26,0,0,10,1
2315,58,"Tecpan De Galeana",12,"gue",9,3,3,3,4,10,10,2289,12,58,9,9,26,26,26,0,0,10,1
2316,58,"Tecpan De Galeana",12,"gue",9,3,3,3,4,10,10,2290,12,58,9,9,26,26,26,0,0,10,1
2317,58,"Tecpan De Galeana",12,"gue",9,3,3,3,4,10,10,2291,12,58,9,9,26,26,26,0,0,10,1
2318,58,"Tecpan De Galeana",12,"gue",9,3,3,3,4,10,10,2292,12,58,9,9,26,26,26,0,0,10,1
2319,58,"Tecpan De Galeana",12,"gue",9,3,3,3,4,10,10,2293,12,58,9,9,26,26,26,0,0,10,1
2320,58,"Tecpan De Galeana",12,"gue",9,3,3,3,4,10,10,2294,12,58,9,9,26,26,26,0,0,10,1
2321,58,"Tecpan De Galeana",12,"gue",9,3,3,3,4,10,10,2295,12,58,9,9,26,26,26,0,0,10,1
2322,58,"Tecpan De Galeana",12,"gue",9,3,3,3,4,10,10,2296,12,58,9,9,26,26,26,0,0,10,1
2323,58,"Tecpan De Galeana",12,"gue",9,3,3,3,4,10,10,2297,12,58,9,9,26,26,26,0,0,10,1
2324,58,"Tecpan De Galeana",12,"gue",9,3,3,3,4,10,10,2298,12,58,9,9,26,26,26,0,0,10,1
2325,58,"Tecpan De Galeana",12,"gue",9,3,3,3,4,10,10,2299,12,58,9,9,26,26,26,0,0,10,1
2326,58,"Tecpan De Galeana",12,"gue",9,3,3,3,4,10,10,2300,12,58,9,9,26,26,26,0,0,10,1
2327,58,"Tecpan De Galeana",12,"gue",9,3,3,3,4,10,10,2301,12,58,9,9,26,26,26,0,0,10,1
2328,58,"Tecpan De Galeana",12,"gue",9,3,3,3,4,10,10,2302,12,58,9,9,26,26,26,0,0,10,1
2329,58,"Tecpan De Galeana",12,"gue",9,3,3,3,4,10,10,2303,12,58,9,9,26,26,26,0,0,10,1
2330,58,"Tecpan De Galeana",12,"gue",9,3,3,3,4,10,10,2304,12,58,9,9,26,26,26,0,0,10,1
2331,59,"Teloloapan",12,"gue",2,2,2,1,8,20,20,2305,12,59,4,4,22,22,22,0,0,20,1
2332,59,"Teloloapan",12,"gue",2,2,2,1,8,20,20,2306,12,59,4,4,22,22,22,0,0,20,1
2333,59,"Teloloapan",12,"gue",2,2,2,1,8,20,20,2307,12,59,4,4,22,22,22,0,0,20,1
2334,59,"Teloloapan",12,"gue",2,2,2,1,8,20,20,2308,12,59,4,4,22,22,22,0,0,20,1
2335,59,"Teloloapan",12,"gue",2,2,2,1,8,20,20,2309,12,59,4,4,22,22,22,0,0,20,1
2336,59,"Teloloapan",12,"gue",2,2,2,1,8,20,20,2310,12,59,4,4,22,22,22,0,0,20,1
2337,59,"Teloloapan",12,"gue",2,2,2,1,8,20,20,2311,12,59,4,4,22,22,22,0,0,20,1
2338,59,"Teloloapan",12,"gue",2,2,2,1,8,20,20,2312,12,59,4,4,22,22,22,0,0,20,1
2339,59,"Teloloapan",12,"gue",2,2,2,1,8,20,20,2313,12,59,4,4,22,22,22,0,0,20,1
2340,59,"Teloloapan",12,"gue",2,2,2,1,8,20,20,2314,12,59,4,4,22,22,22,0,0,20,1
2341,59,"Teloloapan",12,"gue",2,2,2,1,8,20,20,2315,12,59,4,4,22,22,22,0,0,20,1
2342,59,"Teloloapan",12,"gue",2,2,2,1,8,20,20,2316,12,59,4,4,22,22,22,0,0,20,1
2343,59,"Teloloapan",12,"gue",2,2,2,1,8,20,20,2317,12,59,4,4,22,22,22,0,0,20,1
2344,59,"Teloloapan",12,"gue",2,2,2,1,8,20,20,2318,12,59,4,4,22,22,22,0,0,20,1
2345,59,"Teloloapan",12,"gue",2,2,2,1,8,20,20,2319,12,59,4,4,22,22,22,0,0,20,1
2346,59,"Teloloapan",12,"gue",2,2,2,1,8,20,20,2320,12,59,4,4,22,22,22,0,0,20,1
2347,59,"Teloloapan",12,"gue",2,2,2,1,8,20,20,2321,12,59,4,4,22,22,22,0,0,20,1
2348,59,"Teloloapan",12,"gue",2,2,2,1,8,20,20,2322,12,59,4,4,22,22,22,0,0,20,1
2349,59,"Teloloapan",12,"gue",2,2,2,1,8,20,20,2323,12,59,4,4,22,22,22,0,0,20,1
2350,59,"Teloloapan",12,"gue",2,2,2,1,8,20,20,2324,12,59,4,4,22,22,22,0,0,20,1
2352,59,"Teloloapan",12,"gue",2,2,2,1,8,20,20,2325,12,59,4,4,22,22,22,0,0,20,1
2353,59,"Teloloapan",12,"gue",2,2,2,1,8,20,20,2326,12,59,4,4,22,22,22,0,0,20,1
2354,59,"Teloloapan",12,"gue",2,2,2,1,8,20,20,2327,12,59,4,4,22,22,22,0,0,20,1
2355,59,"Teloloapan",12,"gue",2,2,2,1,8,20,20,2328,12,59,4,4,22,22,22,0,0,20,1
2356,59,"Teloloapan",12,"gue",2,2,2,1,8,20,20,2329,12,59,4,4,22,22,22,0,0,20,1
2358,59,"Teloloapan",12,"gue",2,2,2,1,8,20,20,2330,12,59,4,4,22,22,22,0,0,20,1
2359,59,"Teloloapan",12,"gue",2,2,2,1,8,20,20,2331,12,59,4,4,22,22,22,0,0,20,1
2360,59,"Teloloapan",12,"gue",2,2,2,1,8,20,20,2332,12,59,4,4,22,22,22,0,0,20,1
2361,59,"Teloloapan",12,"gue",2,2,2,1,8,20,20,2333,12,59,4,4,22,22,22,0,0,20,1
2362,59,"Teloloapan",12,"gue",2,2,2,1,8,20,20,2334,12,59,4,4,22,22,22,0,0,20,1
2363,59,"Teloloapan",12,"gue",2,2,2,1,8,20,20,2335,12,59,4,4,22,22,22,0,0,20,1
2364,59,"Teloloapan",12,"gue",2,2,2,1,8,20,20,2336,12,59,4,4,22,22,22,0,0,20,1
2365,59,"Teloloapan",12,"gue",2,2,2,1,8,20,20,2337,12,59,4,4,22,22,22,0,0,20,1
2366,59,"Teloloapan",12,"gue",2,2,2,1,8,20,20,2338,12,59,4,4,22,22,22,0,0,20,1
2367,59,"Teloloapan",12,"gue",2,2,2,1,8,20,20,2339,12,59,4,4,22,22,22,0,0,20,1
2368,59,"Teloloapan",12,"gue",2,2,2,1,8,20,20,2340,12,59,4,4,22,22,22,0,0,20,1
2369,59,"Teloloapan",12,"gue",2,2,2,1,8,20,20,2341,12,59,4,4,22,22,22,0,0,20,1
2370,59,"Teloloapan",12,"gue",2,2,2,1,8,20,20,2342,12,59,4,4,22,22,22,0,0,20,1
2371,59,"Teloloapan",12,"gue",2,2,2,1,8,20,20,2343,12,59,4,4,22,22,22,0,0,20,1
2372,59,"Teloloapan",12,"gue",2,2,2,1,8,20,20,2344,12,59,4,4,22,22,22,0,0,20,1
2373,59,"Teloloapan",12,"gue",2,2,2,1,8,20,20,2345,12,59,4,4,22,22,22,0,0,20,1
2374,59,"Teloloapan",12,"gue",2,2,2,1,8,20,20,2346,12,59,4,4,22,22,22,0,0,20,1
2375,59,"Teloloapan",12,"gue",2,2,2,1,8,20,20,2347,12,59,4,4,22,22,22,0,0,20,1
2376,59,"Teloloapan",12,"gue",2,2,2,1,8,20,20,2348,12,59,4,4,22,22,22,0,0,20,1
2377,59,"Teloloapan",12,"gue",2,2,2,1,8,20,20,2349,12,59,4,4,22,22,22,0,0,20,1
2378,59,"Teloloapan",12,"gue",2,2,2,1,8,20,20,2350,12,59,4,4,22,22,22,0,0,20,1
2379,59,"Teloloapan",12,"gue",2,2,2,1,8,20,20,2351,12,59,4,4,22,22,22,0,0,20,1
2380,59,"Teloloapan",12,"gue",2,2,2,1,8,20,20,2352,12,59,4,4,22,22,22,0,0,20,1
2381,59,"Teloloapan",12,"gue",2,2,2,1,8,20,20,2353,12,59,4,4,22,22,22,0,0,20,1
2382,59,"Teloloapan",12,"gue",2,2,2,1,8,20,20,2354,12,59,4,4,22,22,22,0,0,20,1
2383,59,"Teloloapan",12,"gue",2,2,2,1,8,20,20,2355,12,59,4,4,22,22,22,0,0,20,1
2384,59,"Teloloapan",12,"gue",2,2,2,1,8,20,20,2356,12,59,4,4,22,22,22,0,0,20,1
2385,59,"Teloloapan",12,"gue",2,2,2,1,8,20,20,2357,12,59,4,4,22,22,22,0,0,20,1
2386,59,"Teloloapan",12,"gue",2,2,2,1,8,20,20,2358,12,59,4,4,22,22,22,0,0,20,1
2387,59,"Teloloapan",12,"gue",2,2,2,1,8,20,20,2359,12,59,4,4,22,22,22,0,0,20,1
2388,59,"Teloloapan",12,"gue",2,2,2,1,8,20,20,2360,12,59,4,4,22,22,22,0,0,20,1
2389,59,"Teloloapan",12,"gue",2,2,2,1,8,20,20,2361,12,59,4,4,22,22,22,0,0,20,1
2390,59,"Teloloapan",12,"gue",2,2,2,1,8,20,20,2362,12,59,4,4,22,22,22,0,0,20,1
2391,59,"Teloloapan",12,"gue",2,2,2,1,8,20,20,2363,12,59,4,4,22,22,22,0,0,20,1
2392,59,"Teloloapan",12,"gue",2,2,2,1,8,20,20,2364,12,59,4,4,22,22,22,0,0,20,1
2393,59,"Teloloapan",12,"gue",2,2,2,1,8,20,20,2365,12,59,4,4,22,22,22,0,0,20,1
2394,59,"Teloloapan",12,"gue",2,2,2,1,8,20,20,2366,12,59,4,4,22,22,22,0,0,20,1
2396,59,"Teloloapan",12,"gue",2,2,2,1,8,20,20,2367,12,59,4,4,22,22,22,0,0,20,1
2397,59,"Teloloapan",12,"gue",2,2,2,1,8,20,20,2368,12,59,4,4,22,22,22,0,0,20,1
2398,59,"Teloloapan",12,"gue",2,2,2,1,8,20,20,2369,12,59,4,4,22,22,22,0,0,20,1
2399,59,"Teloloapan",12,"gue",2,2,2,1,8,20,20,2370,12,59,4,4,22,22,22,0,0,20,1
2400,59,"Teloloapan",12,"gue",2,2,2,1,8,20,20,2371,12,59,4,4,22,22,22,0,0,20,1
2401,59,"Teloloapan",12,"gue",2,2,2,1,8,20,20,2372,12,59,4,4,22,22,22,0,0,20,1
2402,59,"Teloloapan",12,"gue",2,2,2,1,8,20,20,2373,12,59,4,4,22,22,22,0,0,20,1
